<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABT.US,D,20110804,000000,19.622,19.8,19.181,19.191,40808511,0
ABT.US,D,20110805,000000,19.389,19.963,19.062,19.763,43548116,0
ABT.US,D,20110808,000000,19.397,19.726,18.715,18.911,46784947,0
ABT.US,D,20110809,000000,19.085,19.246,18.213,19.105,49534192,0
ABT.US,D,20110810,000000,19.094,19.125,18.396,18.449,34586946,0
ABT.US,D,20110811,000000,18.453,19.614,18.343,19.432,36437334,0
ABT.US,D,20110812,000000,19.691,19.691,19.203,19.526,25395918,0
ABT.US,D,20110815,000000,19.68,19.722,19.414,19.639,17541731,0
ABT.US,D,20110816,000000,19.578,19.836,19.369,19.702,18292322,0
ABT.US,D,20110817,000000,19.717,19.878,19.523,19.733,12631963,0
ABT.US,D,20110818,000000,19.393,19.545,18.974,19.23,25297411,0
ABT.US,D,20110819,000000,19.097,19.496,19.081,19.311,23806597,0
ABT.US,D,20110822,000000,19.627,19.676,19.38,19.432,19215208,0
ABT.US,D,20110823,000000,19.443,19.908,19.432,19.874,20013175,0
ABT.US,D,20110824,000000,19.784,20.116,19.733,20.113,17629370,0
ABT.US,D,20110825,000000,20.161,20.161,19.578,19.652,16912262,0
ABT.US,D,20110826,000000,19.516,19.78,19.135,19.733,20970896,0
ABT.US,D,20110829,000000,19.904,20.161,19.845,20.147,11665531,0
ABT.US,D,20110830,000000,20.089,20.41,19.895,20.359,18281509,0
ABT.US,D,20110831,000000,20.462,20.703,20.379,20.667,26860169,0
ABT.US,D,20110901,000000,20.618,20.819,20.389,20.438,17452981,0
ABT.US,D,20110902,000000,20.327,20.36,20.071,20.087,13271129,0
ABT.US,D,20110906,000000,19.575,20.202,19.443,20.181,20113845,0
ABT.US,D,20110907,000000,20.395,20.642,20.297,20.575,16280154,0
ABT.US,D,20110908,000000,20.458,20.526,20.228,20.238,22531918,0
ABT.US,D,20110909,000000,20.113,20.119,19.763,19.841,22454303,0
ABT.US,D,20110912,000000,19.698,19.883,19.526,19.874,18513743,0
ABT.US,D,20110913,000000,19.932,19.987,19.784,19.904,14635593,0
ABT.US,D,20110914,000000,20.002,20.229,19.663,20.035,17475372,0
ABT.US,D,20110915,000000,20.21,20.26,20.01,20.182,16983177,0
ABT.US,D,20110916,000000,20.297,20.532,20.196,20.529,25650054,0
ABT.US,D,20110919,000000,20.229,20.517,20.187,20.457,17211675,0
ABT.US,D,20110920,000000,20.555,20.933,20.5,20.761,19000455,0
ABT.US,D,20110921,000000,20.808,20.962,20.35,20.359,19412499,0
ABT.US,D,20110922,000000,19.97,20.066,19.656,19.948,32027910,0
ABT.US,D,20110923,000000,19.963,20.15,19.827,20.054,26119994,0
ABT.US,D,20110926,000000,20.125,20.173,19.755,19.969,25278732,0
ABT.US,D,20110927,000000,19.908,20.33,19.841,20.144,20178125,0
ABT.US,D,20110928,000000,20.232,20.442,19.998,20.031,14929488,0
ABT.US,D,20110929,000000,20.243,20.573,20.156,20.401,18908674,0
ABT.US,D,20110930,000000,20.27,20.559,20.121,20.121,20978269,0
ABT.US,D,20111003,000000,20.027,20.347,19.717,19.733,28662833,0
ABT.US,D,20111004,000000,19.555,19.913,19.264,19.871,27485688,0
ABT.US,D,20111005,000000,19.932,20.135,19.735,20.11,18416047,0
ABT.US,D,20111006,000000,20.11,20.195,19.937,20.135,61482858,0
ABT.US,D,20111007,000000,20.3,20.462,20.22,20.276,72941550,0
ABT.US,D,20111010,000000,20.538,20.704,20.451,20.704,27868829,0
ABT.US,D,20111011,000000,20.682,20.808,20.583,20.735,58810065,0
ABT.US,D,20111012,000000,20.753,20.989,20.719,20.778,16240481,0
ABT.US,D,20111013,000000,20.861,20.866,20.575,20.709,12173673,0
ABT.US,D,20111014,000000,20.808,20.951,20.769,20.939,11457814,0
ABT.US,D,20111017,000000,20.812,20.947,20.624,20.668,16323894,0
