<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABEQ.US,D,20200408,000000,20.861,21.18,20.741,21.126,12711,0
ABEQ.US,D,20200409,000000,21.6,21.689,21.511,21.664,17321,0
ABEQ.US,D,20200413,000000,22.137,22.137,21.22,21.391,7887,0
ABEQ.US,D,20200414,000000,21.808,21.808,21.339,21.656,19226,0
ABEQ.US,D,20200415,000000,21.279,21.289,19.923,21.081,41362,0
ABEQ.US,D,20200416,000000,20.927,21.15,20.927,21.15,12875,0
ABEQ.US,D,20200417,000000,21.49,21.71,21.479,21.71,2601,0
ABEQ.US,D,20200420,000000,21.544,21.608,21.399,21.399,75252,0
ABEQ.US,D,20200421,000000,21.13,21.13,20.92,20.949,13215,0
ABEQ.US,D,20200422,000000,21.294,21.389,21.254,21.349,8739,0
ABEQ.US,D,20200423,000000,21.546,21.653,21.439,21.439,6122,0
ABEQ.US,D,20200424,000000,21.608,21.651,21.513,21.651,3788,0
ABEQ.US,D,20200427,000000,21.723,21.957,21.723,21.928,5243,0
ABEQ.US,D,20200428,000000,21.967,22.107,21.967,21.998,2361,0
ABEQ.US,D,20200429,000000,22.306,22.406,21.479,22.399,12575,0
ABEQ.US,D,20200430,000000,22.007,22.007,21.868,21.902,855,0
ABEQ.US,D,20200501,000000,21.529,21.529,21.359,21.401,1309,0
ABEQ.US,D,20200504,000000,21.416,21.537,21.369,21.537,1118,0
ABEQ.US,D,20200505,000000,21.851,21.883,21.731,21.731,7497,0
ABEQ.US,D,20200506,000000,21.539,21.618,21.459,21.459,4883,0
ABEQ.US,D,20200507,000000,21.758,21.808,21.686,21.686,777,0
ABEQ.US,D,20200508,000000,21.923,21.972,21.923,21.972,259,0
ABEQ.US,D,20200511,000000,21.688,21.812,21.688,21.812,353,0
ABEQ.US,D,20200512,000000,21.733,21.733,21.482,21.482,6583,0
ABEQ.US,D,20200513,000000,21.439,21.439,21.1,21.155,2368,0
ABEQ.US,D,20200514,000000,20.95,21.359,20.9,21.352,32473,0
ABEQ.US,D,20200515,000000,21.334,21.439,21.319,21.439,13717,0
ABEQ.US,D,20200518,000000,21.967,22.032,21.862,22.032,11035,0
ABEQ.US,D,20200519,000000,21.848,21.878,21.838,21.87,18531,0
ABEQ.US,D,20200520,000000,22.062,22.227,21.987,22.017,26949,0
ABEQ.US,D,20200521,000000,21.918,21.947,21.836,21.878,67876,0
ABEQ.US,D,20200522,000000,21.727,21.868,21.727,21.859,14324,0
ABEQ.US,D,20200526,000000,22.147,22.257,22.137,22.242,18158,0
ABEQ.US,D,20200527,000000,22.326,22.326,22.122,22.326,16242,0
ABEQ.US,D,20200528,000000,22.456,22.516,22.386,22.406,2551,0
ABEQ.US,D,20200529,000000,22.287,22.376,22.203,22.376,5845,0
ABEQ.US,D,20200601,000000,22.376,22.394,22.376,22.394,702,0
ABEQ.US,D,20200602,000000,22.484,22.586,22.446,22.552,21161,0
ABEQ.US,D,20200603,000000,22.715,22.755,22.656,22.714,3046,0
ABEQ.US,D,20200604,000000,22.769,22.769,22.769,22.769,1516,0
ABEQ.US,D,20200605,000000,23.104,23.224,23.104,23.166,594,0
ABEQ.US,D,20200608,000000,23.373,23.373,21.04,23.293,1539,0
ABEQ.US,D,20200609,000000,23.094,23.134,23.094,23.1,1198,0
ABEQ.US,D,20200610,000000,22.935,22.956,22.922,22.922,764,0
ABEQ.US,D,20200611,000000,22.077,22.077,21.828,21.938,3014,0
ABEQ.US,D,20200612,000000,22.012,22.141,22.012,22.141,312,0
ABEQ.US,D,20200615,000000,21.935,22.22,21.935,22.22,2257,0
ABEQ.US,D,20200616,000000,22.396,22.486,22.346,22.357,15232,0
ABEQ.US,D,20200617,000000,22.421,22.435,22.316,22.339,1591,0
ABEQ.US,D,20200618,000000,22.269,22.356,22.269,22.315,6981,0
ABEQ.US,D,20200619,000000,22.425,22.425,22.295,22.295,13543,0
ABEQ.US,D,20200622,000000,22.336,22.366,22.305,22.305,4157,0
ABEQ.US,D,20200623,000000,22.406,22.436,22.356,22.377,2436,0
ABEQ.US,D,20200624,000000,22.127,22.127,21.947,22.025,2146,0
ABEQ.US,D,20200625,000000,21.949,22.125,21.907,22.124,5528,0
ABEQ.US,D,20200626,000000,21.907,21.907,21.907,21.907,84,0
ABEQ.US,D,20200629,000000,24.08,24.08,22.0101,22.07,5131,0
ABEQ.US,D,20200630,000000,22.299,22.299,22.299,22.299,600,0
ABEQ.US,D,20200701,000000,22.33,22.3436,22.26,22.2881,3144,0
ABEQ.US,D,20200702,000000,22.45,22.52,22.3,22.3222,6837,0
ABEQ.US,D,20200706,000000,22.56,22.56,22.4462,22.4462,350,0
ABEQ.US,D,20200707,000000,22.298,22.33,22.263,22.263,1031,0
ABEQ.US,D,20200708,000000,22.38,22.38,22.2765,22.3236,1101,0
ABEQ.US,D,20200709,000000,22.0861,22.0861,22.0861,22.0861,157,0
ABEQ.US,D,20200710,000000,22.0999,22.167,22.065,22.167,5474,0
ABEQ.US,D,20200713,000000,22.2,22.402,22.2,22.2066,6208,0
