<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABR.US,D,20051202,000000,13.346,13.48,13.116,13.401,228780,0
ABR.US,D,20051205,000000,13.337,13.367,13.239,13.35,92684,0
ABR.US,D,20051206,000000,13.367,13.401,13.247,13.284,86804,0
ABR.US,D,20051207,000000,13.284,13.334,13.087,13.152,140148,0
ABR.US,D,20051208,000000,13.188,13.232,13.067,13.116,164688,0
ABR.US,D,20051209,000000,13.138,13.262,13.11,13.156,209715,0
ABR.US,D,20051212,000000,13.188,13.2,12.969,13.11,95933,0
ABR.US,D,20051213,000000,13.07,13.138,12.99,13.067,139134,0
ABR.US,D,20051214,000000,13.067,13.091,12.843,12.932,274619,0
ABR.US,D,20051215,000000,12.894,12.894,12.529,12.593,219454,0
ABR.US,D,20051216,000000,12.606,12.606,12.204,12.441,442756,0
ABR.US,D,20051219,000000,12.439,12.573,12.375,12.506,188013,0
ABR.US,D,20051220,000000,12.5,12.843,12.469,12.81,275229,0
ABR.US,D,20051221,000000,12.969,12.969,12.691,12.775,157996,0
ABR.US,D,20051222,000000,12.818,12.977,12.727,12.977,210122,0
ABR.US,D,20051223,000000,12.918,13.067,12.894,13.067,57809,0
ABR.US,D,20051227,000000,13.041,13.07,12.623,12.754,123113,0
ABR.US,D,20051228,000000,12.721,12.736,12.5,12.705,93500,0
ABR.US,D,20051229,000000,12.673,12.721,12.606,12.633,105869,0
ABR.US,D,20051230,000000,12.573,12.855,12.506,12.779,137915,0
ABR.US,D,20060103,000000,12.858,13.036,12.646,13.026,216813,0
ABR.US,D,20060104,000000,12.99,13.074,12.884,13.074,142789,0
ABR.US,D,20060105,000000,13.095,13.188,12.983,13.095,130617,0
ABR.US,D,20060106,000000,13.138,13.181,12.894,13.11,308893,0
ABR.US,D,20060109,000000,13.095,13.382,13.095,13.346,158201,0
ABR.US,D,20060110,000000,13.247,13.578,13.215,13.535,106480,0
ABR.US,D,20060111,000000,13.535,13.543,13.146,13.435,219043,0
ABR.US,D,20060112,000000,13.508,13.687,13.299,13.31,269346,0
ABR.US,D,20060113,000000,13.435,13.455,13.158,13.337,150693,0
ABR.US,D,20060117,000000,13.362,13.519,12.879,13.138,365687,0
ABR.US,D,20060118,000000,13.11,13.406,13.11,13.232,269954,0
ABR.US,D,20060119,000000,13.101,13.163,12.927,13.041,189633,0
ABR.US,D,20060120,000000,13.123,13.123,12.869,12.888,222694,0
ABR.US,D,20060123,000000,12.884,13.116,12.818,12.983,142180,0
ABR.US,D,20060124,000000,12.983,13.116,12.829,12.99,109929,0
ABR.US,D,20060125,000000,12.927,13.104,12.907,13.104,137915,0
ABR.US,D,20060126,000000,13.104,13.104,12.87,12.937,267925,0
ABR.US,D,20060127,000000,12.969,13.017,12.87,12.932,87616,0
ABR.US,D,20060130,000000,12.969,12.977,12.87,12.952,152722,0
ABR.US,D,20060131,000000,12.952,12.977,12.863,12.952,177265,0
ABR.US,D,20060201,000000,12.969,12.969,12.829,12.869,135487,0
ABR.US,D,20060202,000000,12.869,12.918,12.326,12.489,325728,0
ABR.US,D,20060203,000000,12.392,12.431,12.228,12.301,341551,0
ABR.US,D,20060206,000000,12.35,12.573,12.321,12.5,289627,0
ABR.US,D,20060207,000000,12.456,12.623,12.331,12.372,114591,0
ABR.US,D,20060208,000000,12.421,12.506,12.308,12.425,272995,0
ABR.US,D,20060209,000000,12.449,12.606,12.31,12.331,156776,0
ABR.US,D,20060210,000000,12.331,12.721,12.331,12.573,243790,0
ABR.US,D,20060213,000000,12.583,12.894,12.573,12.818,294498,0
ABR.US,D,20060214,000000,12.843,13.228,12.843,13.007,286993,0
ABR.US,D,20060215,000000,13.067,13.163,12.894,13.057,130817,0
ABR.US,D,20060216,000000,13.116,13.362,13.101,13.346,254539,0
ABR.US,D,20060217,000000,13.35,13.362,13.203,13.284,176454,0
ABR.US,D,20060221,000000,13.334,13.431,13.2,13.288,167733,0
ABR.US,D,20060222,000000,13.288,13.346,13.228,13.228,176255,0
ABR.US,D,20060223,000000,13.278,13.288,13.163,13.232,134068,0
ABR.US,D,20060224,000000,13.184,13.215,13.007,13.036,113987,0
ABR.US,D,20060227,000000,13.067,13.188,12.977,13.067,153942,0
ABR.US,D,20060228,000000,13.087,13.116,12.943,12.972,127979,0
ABR.US,D,20060301,000000,12.952,13.5,12.952,13.455,232226,0
ABR.US,D,20060302,000000,13.46,13.469,13.095,13.2,131427,0
ABR.US,D,20060303,000000,13.188,13.306,13.002,13.002,142987,0
ABR.US,D,20060306,000000,12.673,13.228,12.673,13.091,98372,0
ABR.US,D,20060307,000000,13.138,13.21,12.963,12.987,96949,0
ABR.US,D,20060308,000000,12.987,13.262,12.977,13.146,184367,0
ABR.US,D,20060309,000000,13.146,13.31,13.138,13.239,104858,0
ABR.US,D,20060310,000000,13.215,13.288,13.067,13.163,130617,0
ABR.US,D,20060313,000000,13.215,13.278,13.116,13.146,77683,0
ABR.US,D,20060314,000000,13.074,13.215,12.947,13.158,79709,0
ABR.US,D,20060315,000000,13.091,13.288,13.067,13.2,194707,0
ABR.US,D,20060316,000000,13.188,13.288,13.116,13.254,141565,0
ABR.US,D,20060317,000000,13.278,13.362,13.07,13.188,267115,0
ABR.US,D,20060320,000000,13.168,13.284,13.067,13.218,117027,0
ABR.US,D,20060321,000000,13.188,13.284,12.995,13.07,230401,0
ABR.US,D,20060322,000000,13.052,13.123,12.963,13.116,127166,0
ABR.US,D,20060323,000000,13.31,13.425,13.188,13.411,234052,0
ABR.US,D,20060324,000000,13.46,13.486,13.284,13.367,210936,0
ABR.US,D,20060327,000000,13.411,13.435,13.31,13.346,109929,0
ABR.US,D,20060328,000000,13.362,13.411,13.284,13.306,236083,0
ABR.US,D,20060329,000000,13.346,13.48,13.284,13.306,336480,0
ABR.US,D,20060330,000000,13.411,13.46,13.337,13.362,163676,0
ABR.US,D,20060331,000000,13.411,13.455,13.239,13.306,199573,0
ABR.US,D,20060403,000000,13.31,13.337,13.239,13.284,277461,0
ABR.US,D,20060404,000000,13.258,13.337,13.215,13.222,243180,0
ABR.US,D,20060405,000000,13.301,13.35,13.119,13.123,196128,0
ABR.US,D,20060406,000000,13.138,13.21,13.081,13.11,156581,0
ABR.US,D,20060407,000000,13.123,13.188,12.818,12.85,248857,0
ABR.US,D,20060410,000000,12.843,12.972,12.794,12.894,136093,0
ABR.US,D,20060411,000000,12.918,12.918,12.701,12.81,221274,0
ABR.US,D,20060412,000000,12.81,12.869,12.76,12.81,226751,0
ABR.US,D,20060413,000000,12.771,12.818,12.597,12.628,272791,0
ABR.US,D,20060417,000000,12.628,12.721,12.326,12.413,242367,0
ABR.US,D,20060418,000000,12.441,12.697,12.439,12.597,327759,0
ABR.US,D,20060419,000000,12.606,12.815,12.597,12.721,176255,0
ABR.US,D,20060420,000000,12.76,12.76,12.583,12.589,106480,0
ABR.US,D,20060421,000000,12.745,12.995,12.721,12.818,356964,0
ABR.US,D,20060424,000000,13.041,13.041,12.794,12.829,184367,0
ABR.US,D,20060425,000000,12.969,12.972,12.818,12.834,262452,0
ABR.US,D,20060426,000000,12.879,12.957,12.633,12.775,473789,0
ABR.US,D,20060427,000000,12.375,12.661,12.331,12.567,178484,0
ABR.US,D,20060428,000000,12.5,12.838,12.5,12.771,284753,0
ABR.US,D,20060501,000000,12.701,12.79,12.362,12.407,240542,0
ABR.US,D,20060502,000000,12.413,12.513,12.119,12.228,180104,0
ABR.US,D,20060503,000000,12.224,12.413,12.204,12.326,123314,0
ABR.US,D,20060504,000000,12.375,12.573,12.375,12.513,89848,0
ABR.US,D,20060505,000000,12.697,12.818,12.496,12.496,192071,0
ABR.US,D,20060508,000000,12.496,12.496,12.089,12.16,345198,0
ABR.US,D,20060509,000000,12.237,12.296,12.178,12.204,304434,0
ABR.US,D,20060510,000000,12.253,12.555,12.213,12.476,134270,0
ABR.US,D,20060511,000000,12.524,12.548,12.099,12.099,309100,0
ABR.US,D,20060512,000000,12.084,12.209,11.957,12.078,188621,0
ABR.US,D,20060515,000000,12.078,12.106,11.97,12.08,308485,0
ABR.US,D,20060516,000000,12.095,12.119,11.928,12.026,504412,0
ABR.US,D,20060517,000000,11.928,11.983,11.691,11.907,286380,0
ABR.US,D,20060518,000000,11.931,12.065,11.694,11.782,390024,0
ABR.US,D,20060519,000000,11.833,11.902,11.734,11.794,262040,0
ABR.US,D,20060522,000000,11.794,11.812,11.513,11.712,400367,0
ABR.US,D,20060523,000000,11.782,11.893,11.712,11.804,432812,0
ABR.US,D,20060524,000000,11.782,11.833,11.593,11.715,1245922,0
ABR.US,D,20060525,000000,11.741,12.045,11.715,12.005,180710,0
ABR.US,D,20060526,000000,12.03,12.213,11.957,11.991,135487,0
ABR.US,D,20060530,000000,11.942,11.942,11.763,11.79,246224,0
ABR.US,D,20060531,000000,11.81,12.178,11.81,12.06,348036,0
ABR.US,D,20060601,000000,12.11,12.228,11.998,12.053,206066,0
