<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABBV.US,D,20160122,000000,48.538,48.808,47.485,48.314,12642171,0
ABBV.US,D,20160125,000000,48.478,49.119,47.783,48.168,11648924,0
ABBV.US,D,20160126,000000,48.463,48.676,46.987,47.849,9036089,0
ABBV.US,D,20160127,000000,47.928,48.394,46.36,46.902,11050326,0
ABBV.US,D,20160128,000000,47.001,47.411,44.991,45.867,12806803,0
ABBV.US,D,20160129,000000,43.874,45.424,43.874,45.087,21634930,0
ABBV.US,D,20160201,000000,44.482,45.073,43.124,44.668,14237705,0
ABBV.US,D,20160202,000000,44.054,44.991,43.792,44.308,9641404,0
ABBV.US,D,20160203,000000,44.784,46.96,44.391,46.681,20011343,0
ABBV.US,D,20160204,000000,46.6,47.068,45.463,46.615,12603906,0
ABBV.US,D,20160205,000000,46.196,46.27,43.215,43.626,16148200,0
ABBV.US,D,20160208,000000,43.182,44.43,42.657,43.438,11408392,0
ABBV.US,D,20160209,000000,42.96,44.299,42.757,43.921,9321891,0
ABBV.US,D,20160210,000000,44.439,44.914,43.158,43.298,11326542,0
ABBV.US,D,20160211,000000,42.954,43.626,42.556,42.853,10411947,0
ABBV.US,D,20160212,000000,43.141,43.501,42.377,43.182,12147042,0
ABBV.US,D,20160216,000000,43.889,44.24,43.304,43.947,10090778,0
ABBV.US,D,20160217,000000,44.627,45.296,43.815,45.178,12183129,0
ABBV.US,D,20160218,000000,45.603,45.603,44.487,44.801,7978623,0
ABBV.US,D,20160219,000000,44.758,45.17,43.075,44.587,10389440,0
ABBV.US,D,20160222,000000,44.902,45.43,44.136,45.401,11423381,0
ABBV.US,D,20160223,000000,45.745,46.248,45.17,45.225,10507701,0
ABBV.US,D,20160224,000000,44.892,45.225,44.357,45.082,8076926,0
ABBV.US,D,20160225,000000,45.31,46.18,44.702,46.156,8616260,0
ABBV.US,D,20160226,000000,46.204,46.64,45.828,45.993,6450954,0
ABBV.US,D,20160229,000000,45.883,45.993,44.735,44.849,10212199,0
ABBV.US,D,20160301,000000,44.991,46.27,44.545,46.27,8652497,0
ABBV.US,D,20160302,000000,46.131,46.345,45.499,45.745,8590152,0
ABBV.US,D,20160303,000000,45.738,46.063,45.291,45.933,11304332,0
ABBV.US,D,20160304,000000,45.993,46.561,45.416,46.113,7840526,0
ABBV.US,D,20160307,000000,45.745,46.403,45.029,46.321,9426540,0
ABBV.US,D,20160308,000000,46.139,46.376,45.356,45.43,6457973,0
ABBV.US,D,20160309,000000,45.591,46.527,45.204,46.311,10230947,0
ABBV.US,D,20160310,000000,46.451,47.117,45.429,46.18,6852569,0
ABBV.US,D,20160311,000000,46.321,47.526,46.278,47.411,7960141,0
ABBV.US,D,20160314,000000,47.364,47.411,46.788,46.987,5662965,0
ABBV.US,D,20160315,000000,46.527,46.753,45.275,45.677,7037054,0
ABBV.US,D,20160316,000000,45.647,46.437,45.375,46.248,7603911,0
ABBV.US,D,20160317,000000,46.369,46.369,44.686,45.43,10115948,0
ABBV.US,D,20160318,000000,45.656,46.482,45.004,46.46,13430154,0
ABBV.US,D,20160321,000000,46.418,46.629,45.769,46.003,8076411,0
ABBV.US,D,20160322,000000,45.785,47.255,45.785,47.223,9328113,0
ABBV.US,D,20160323,000000,46.943,47.223,46.172,46.285,6229882,0
ABBV.US,D,20160324,000000,46.104,46.196,45.721,46.092,6427786,0
ABBV.US,D,20160328,000000,46.278,46.565,45.828,46.083,4630783,0
ABBV.US,D,20160329,000000,46.074,46.895,45.348,46.855,5555388,0
ABBV.US,D,20160330,000000,47.163,47.246,46.583,46.812,4444673,0
ABBV.US,D,20160331,000000,46.83,47.193,46.663,46.911,6003158,0
ABBV.US,D,20160401,000000,46.468,47.282,46.285,47.156,5510536,0
ABBV.US,D,20160404,000000,47.337,48.783,47.216,48.628,9865669,0
ABBV.US,D,20160405,000000,48.078,48.915,47.706,48.078,8254715,0
ABBV.US,D,20160406,000000,48.06,49.195,48.06,49.187,7698459,0
ABBV.US,D,20160407,000000,48.8,49.195,48.258,48.703,9529816,0
ABBV.US,D,20160408,000000,48.857,49.113,47.774,48.02,7001341,0
ABBV.US,D,20160411,000000,48.118,48.659,47.839,48.045,5957840,0
ABBV.US,D,20160412,000000,48.44,49.317,48.202,49.187,8811458,0
ABBV.US,D,20160413,000000,49.64,49.751,48.67,48.97,8468788,0
ABBV.US,D,20160414,000000,49.044,49.326,48.921,49.153,6254016,0
ABBV.US,D,20160415,000000,49.378,49.535,48.737,49.343,5608370,0
ABBV.US,D,20160418,000000,49.333,50.015,49.171,49.649,7342735,0
ABBV.US,D,20160419,000000,49.824,50.768,49.476,49.893,7416250,0
ABBV.US,D,20160420,000000,49.893,50.673,49.716,50.15,5359196,0
ABBV.US,D,20160421,000000,50.224,50.936,50.196,50.885,6876940,0
ABBV.US,D,20160422,000000,50.83,51.401,50.546,50.928,6154417,0
ABBV.US,D,20160425,000000,50.685,50.82,50.372,50.553,5210069,0
ABBV.US,D,20160426,000000,50.546,50.82,50.187,50.52,5160065,0
ABBV.US,D,20160427,000000,50.52,50.977,49.958,50.329,8054448,0
ABBV.US,D,20160428,000000,48.557,51.492,47.704,50.747,19579608,0
ABBV.US,D,20160429,000000,50.604,50.948,50.15,50.58,15741326,0
ABBV.US,D,20160502,000000,50.406,51.408,50.329,50.944,11471820,0
ABBV.US,D,20160503,000000,50.572,51.483,50.347,51.216,11235273,0
ABBV.US,D,20160504,000000,50.83,51.118,50.588,50.959,10482148,0
ABBV.US,D,20160505,000000,50.92,51.736,50.655,51.689,10427181,0
ABBV.US,D,20160506,000000,51.408,52.027,51.118,51.831,13122052,0
ABBV.US,D,20160509,000000,51.706,52.96,51.64,52.818,11946245,0
ABBV.US,D,20160510,000000,52.659,52.866,52.503,52.851,14597136,0
ABBV.US,D,20160511,000000,52.875,52.922,51.938,51.987,11306758,0
ABBV.US,D,20160512,000000,52.122,52.296,51.732,51.813,9508403,0
ABBV.US,D,20160513,000000,51.533,52.122,51.261,51.408,8851780,0
ABBV.US,D,20160516,000000,51.334,51.922,50.994,51.782,8075026,0
ABBV.US,D,20160517,000000,51.773,52.062,48.507,49.958,38023098,0
ABBV.US,D,20160518,000000,49.64,50.414,49.384,50.13,12810458,0
ABBV.US,D,20160519,000000,49.801,50.039,48.838,49.153,11939841,0
ABBV.US,D,20160520,000000,49.446,49.791,48.948,49.492,13579192,0
ABBV.US,D,20160523,000000,49.543,49.617,49.03,49.171,7801755,0
ABBV.US,D,20160524,000000,49.527,50.505,49.352,50.329,10719345,0
ABBV.US,D,20160525,000000,50.645,50.969,50.406,50.76,7064502,0
ABBV.US,D,20160526,000000,50.58,51.549,50.497,51.325,7875628,0
ABBV.US,D,20160527,000000,51.401,52.403,51.325,51.996,6956428,0
ABBV.US,D,20160531,000000,51.996,52.641,51.938,52.179,8619551,0
ABBV.US,D,20160601,000000,52.152,52.378,51.93,52.097,6373095,0
ABBV.US,D,20160602,000000,52.131,54.021,52.097,53.972,14023532,0
ABBV.US,D,20160603,000000,53.696,54.203,52.859,53.894,12809515,0
ABBV.US,D,20160606,000000,51.514,52.231,51.301,52.088,19769302,0
ABBV.US,D,20160607,000000,51.897,52.727,51.657,52.321,13228721,0
ABBV.US,D,20160608,000000,51.582,51.657,50.885,51.185,15879647,0
ABBV.US,D,20160609,000000,50.994,51.549,50.178,50.372,13871302,0
ABBV.US,D,20160610,000000,49.741,50.588,49.517,50.58,13329495,0
ABBV.US,D,20160613,000000,50.13,50.904,49.627,49.692,14078269,0
ABBV.US,D,20160614,000000,49.302,50.067,49.052,49.668,13940802,0
ABBV.US,D,20160615,000000,49.988,50.61,49.758,50.081,9325422,0
ABBV.US,D,20160616,000000,49.692,50.528,49.676,50.497,8445482,0
ABBV.US,D,20160617,000000,50.481,50.553,49.392,49.758,15002673,0
ABBV.US,D,20160620,000000,50.28,50.73,49.801,49.841,8534460,0
ABBV.US,D,20160621,000000,49.915,50.081,49.543,49.732,7675969,0
ABBV.US,D,20160622,000000,49.751,50.73,49.685,50.072,8103003,0
ABBV.US,D,20160623,000000,50.462,50.843,50.262,50.836,6349565,0
ABBV.US,D,20160624,000000,49.135,50.247,49.07,49.633,11911991,0
ABBV.US,D,20160627,000000,49.236,49.483,48.364,48.655,9583190,0
ABBV.US,D,20160628,000000,49.153,49.856,49.044,49.741,11926893,0
ABBV.US,D,20160629,000000,50.232,51.433,49.94,51.25,11225815,0
ABBV.US,D,20160630,000000,51.234,51.424,50.692,51.334,9552540,0
ABBV.US,D,20160701,000000,51.391,52.419,51.268,51.996,7879877,0
ABBV.US,D,20160705,000000,51.822,51.996,51.216,51.342,7590097,0
ABBV.US,D,20160706,000000,51.277,52.866,51.242,52.545,11091797,0
ABBV.US,D,20160707,000000,52.734,52.859,52.411,52.595,8271597,0
ABBV.US,D,20160708,000000,52.635,53.464,52.022,53.2,9547368,0
ABBV.US,D,20160711,000000,53.274,53.882,53.124,53.358,11626429,0
ABBV.US,D,20160712,000000,53.622,54.568,53.331,54.309,14316202,0
ABBV.US,D,20160713,000000,54.21,54.402,53.743,54.176,9183531,0
ABBV.US,D,20160714,000000,53.282,53.648,52.643,53.215,14446192,0
ABBV.US,D,20160715,000000,53.381,53.676,52.804,52.965,10552431,0
ABBV.US,D,20160718,000000,52.887,53.34,52.848,53.163,7633122,0
ABBV.US,D,20160719,000000,53.039,53.506,52.772,52.965,6921514,0
ABBV.US,D,20160720,000000,53.172,53.45,52.973,53.039,8969933,0
ABBV.US,D,20160721,000000,52.887,53.533,52.839,53.44,7789622,0
ABBV.US,D,20160722,000000,53.533,53.608,53.176,53.373,5945054,0
ABBV.US,D,20160725,000000,53.457,53.952,53.29,53.797,8657094,0
ABBV.US,D,20160726,000000,53.874,54.143,53.499,53.908,5840385,0
ABBV.US,D,20160727,000000,53.883,54.466,53.797,54.285,7436630,0
ABBV.US,D,20160728,000000,54.194,54.419,53.475,54.133,7836735,0
ABBV.US,D,20160729,000000,54.596,55.538,54.494,55.398,12542001,0
ABBV.US,D,20160801,000000,55.398,56.108,55.398,55.992,9084927,0
ABBV.US,D,20160802,000000,55.984,56.089,55.247,55.859,10476767,0
ABBV.US,D,20160803,000000,55.881,56.042,55.394,55.682,7597727,0
ABBV.US,D,20160804,000000,55.691,56.023,55.271,55.288,5860365,0
ABBV.US,D,20160805,000000,55.333,55.708,55.306,55.657,6032137,0
ABBV.US,D,20160808,000000,55.524,55.765,54.997,55.489,6339819,0
ABBV.US,D,20160809,000000,55.489,56.25,55.414,55.84,6835246,0
ABBV.US,D,20160810,000000,55.791,56.008,55.363,55.564,5376764,0
ABBV.US,D,20160811,000000,55.924,56.134,55.791,56.001,5076999,0
ABBV.US,D,20160812,000000,55.924,56.368,55.664,56.203,6235276,0
ABBV.US,D,20160815,000000,56.435,56.984,56.308,56.368,6222307,0
ABBV.US,D,20160816,000000,56.152,56.552,55.623,55.824,8545305,0
ABBV.US,D,20160817,000000,55.784,56.334,55.498,55.899,9499077,0
ABBV.US,D,20160818,000000,55.682,56.402,55.664,55.849,9810433,0
ABBV.US,D,20160819,000000,55.682,56.193,55.63,56.126,8007350,0
ABBV.US,D,20160822,000000,56.302,56.702,55.974,56.05,9417562,0
ABBV.US,D,20160823,000000,56.259,56.451,55.196,55.346,12227704,0
ABBV.US,D,20160824,000000,55.465,55.649,54.235,54.419,10223144,0
ABBV.US,D,20160825,000000,54.402,54.729,53.758,54.133,7617185,0
ABBV.US,D,20160826,000000,54.103,54.384,53.707,54.042,8407792,0
ABBV.US,D,20160829,000000,54.235,54.444,53.692,53.959,6096183,0
ABBV.US,D,20160830,000000,53.983,54.125,53.621,53.667,6613446,0
ABBV.US,D,20160831,000000,53.707,53.908,53.115,53.617,8069914,0
ABBV.US,D,20160901,000000,53.617,53.648,53.202,53.557,6115772,0
ABBV.US,D,20160902,000000,53.843,53.934,53.425,53.63,4902159,0
ABBV.US,D,20160906,000000,54.117,54.282,53.575,54.042,7515520,0
ABBV.US,D,20160907,000000,53.843,54.485,53.775,54.346,6831624,0
ABBV.US,D,20160908,000000,53.499,53.658,53.063,53.583,9841136,0
ABBV.US,D,20160909,000000,52.88,53.533,52.745,52.995,10568010,0
ABBV.US,D,20160912,000000,52.679,53.725,52.411,53.601,7938784,0
ABBV.US,D,20160913,000000,53.247,53.658,52.705,52.982,9123898,0
ABBV.US,D,20160914,000000,53.039,53.499,52.745,52.982,7033764,0
ABBV.US,D,20160915,000000,52.839,53.381,52.63,52.989,9337397,0
ABBV.US,D,20160916,000000,53.138,53.358,52.839,52.922,13335049,0
ABBV.US,D,20160919,000000,53.215,53.29,52.555,52.622,9440731,0
ABBV.US,D,20160920,000000,52.995,53.155,52.495,52.929,5769989,0
ABBV.US,D,20160921,000000,53.107,53.743,52.859,53.617,9065199,0
ABBV.US,D,20160922,000000,53.63,54.537,53.601,54.435,6467439,0
ABBV.US,D,20160923,000000,54.411,54.645,54.159,54.353,6142636,0
ABBV.US,D,20160926,000000,53.969,54.269,53.548,53.592,6647016,0
ABBV.US,D,20160927,000000,53.492,54.159,53.273,54.008,5187336,0
ABBV.US,D,20160928,000000,54.318,54.318,53.435,53.714,6743525,0
